question,worker,answer
264253,96,1
264253,2793,1
264253,2044,0
264253,2149,0
264253,25,1
264253,1374,1
264253,741,0
264253,2227,1
264253,750,1
264253,235,1
264253,142,1
264253,378,0
264253,156,0
264253,1246,0
264253,1848,0
264253,495,0
264253,789,1
264253,71,1
264253,282,1
264253,598,1
264253,1670,0
264253,59,1
264253,1666,1
264253,1610,1
264253,134,1
264253,121,1
264253,249,1
264253,568,1
264253,470,1
264253,1229,1
264253,403,1
264253,1274,1
264253,1734,0
264253,89,1
264253,473,1
264253,1671,1
264253,535,1
264253,2826,1
264253,260,1
264253,607,1
264253,1713,1
264253,469,0
264253,1584,0
264253,563,1
264253,2534,1
264253,233,1
264253,397,1
264253,1515,1
264253,336,1
264253,256,1
264253,416,0
264253,776,0
264253,2827,1
264253,1919,0
264253,119,0
264253,2375,1
264253,1823,0
264253,1838,0
264253,1888,1
264253,245,0
264253,280,1
264253,151,1
264253,2828,1
264253,393,1
264253,734,1
264253,2829,0
264253,988,1
264253,1221,1
264253,1306,1
264253,123,1
264253,604,1
264253,428,1
264253,1935,0
264253,1217,1
264253,867,1
264253,2131,0
264253,1744,1
264253,1928,1
264253,425,1
264253,452,1
264253,1889,1
264253,455,1
264253,2830,1
264253,335,1
264253,779,0
264253,901,1
264253,834,1
264253,220,1
264253,708,0
264253,860,1
264253,1309,0
264253,2169,1
264253,826,1
264253,181,1
264253,1659,1
264253,1937,0
264253,35,1
264253,1805,0
264253,98,0
264253,653,0
264253,1915,1
264253,1932,1
264253,2297,0
264253,1299,1
264253,2495,1
264253,146,1
264253,1115,1
264253,548,1
264253,2099,1
264253,1317,0
264253,2394,1
264253,1508,1
264253,1487,1
264253,414,1
264253,1911,1
264253,254,1
264253,2765,1
264253,844,1
264253,898,1
264253,753,1
264253,1475,1
264253,554,1
264253,419,1
264253,1321,1
264253,516,1
264253,182,1
264253,2831,1
264253,2832,1
264253,2833,1
264253,2834,1
264253,2088,1
264253,2274,1
264253,2835,0
264253,1880,1
264253,216,1
264253,740,1
264253,670,1
264253,833,1
264253,1133,1
264253,467,1
264253,162,1
264253,2836,1
264253,226,0
264253,1914,1
264253,137,1
264253,1454,1
264253,1387,1
264253,198,1
264253,602,1
264253,585,1
264253,189,1
264253,138,1
264253,187,0
264253,2771,1
264253,438,1
264253,99,1
264253,440,1
264253,626,1
264253,1906,1
264253,258,1
264253,2686,0
264253,618,1
264253,528,0
264253,2331,1
264253,1054,0
264253,644,0
264253,757,1
264253,77,1
264253,1094,0
264253,1608,1
264253,530,1
264253,1494,1
264253,662,1
264253,124,1
264253,1987,0
264253,115,1
264253,28,0
264253,1304,1
264253,152,1
264253,2039,1
264253,994,0
264253,1334,1
264253,2837,1
264253,2772,1
264253,843,1
264253,1594,1
264253,154,1
264253,193,1
264253,5,1
264253,399,1
264253,1332,0
264253,65,1
264253,402,1
264253,882,1
264253,970,1
264253,621,0
264253,1355,1
264253,328,0
264253,744,1
264253,27,1
264253,218,1
264253,1580,0
264253,271,1
264253,237,1
264253,557,1
264253,562,0
264253,244,0
264253,612,1
264253,143,1
264253,693,1
264253,1988,1
264253,232,1
264253,2028,1
264253,2022,1
264253,574,1
264253,1367,1
264253,541,1
264253,126,1
264253,1656,1
264253,2420,0
264253,31,1
264253,1149,1
264253,362,0
264253,2838,1
264253,1632,1
264253,1963,1
264253,1073,1
264253,570,1
264253,584,1
264253,2610,0
264253,1720,1
264253,763,1
264253,259,1
264253,212,1
264253,461,1
264253,1214,1
264253,2077,1
264253,196,1
264253,2839,1
264253,227,1
264253,1043,1
264253,846,1
264253,311,1
264253,1187,1
264253,76,0
264253,581,1
264253,720,1
264253,111,1
264253,1364,0
264253,577,1
264253,1796,1
264253,116,1
264253,640,0
264253,1521,0
264253,872,1
264253,64,1
264253,587,1
264253,2244,1
264253,578,1
264253,264,1
264253,169,1
264253,262,0
264253,674,0
264253,616,1
264253,2694,1
264253,1268,0
264253,499,1
264253,1975,0
264253,480,1
264253,523,1
264253,395,1
264253,2025,1
264253,874,1
264253,527,1
264253,820,1
264253,1560,1
264253,944,1
264253,2740,0
264253,1276,1
264253,2253,1
264253,907,1
264253,575,1
264253,1583,0
264253,164,1
264253,676,1
264253,601,0
264253,520,1
264253,611,0
264253,1360,1
264253,257,1
264253,764,0
264253,677,1
264253,973,1
264253,2745,1
264253,2037,1
264253,2840,1
264253,560,1
264253,270,1
264253,1380,1
264253,642,1
264253,885,1
264253,588,1
264253,140,1
264253,1002,0
264253,678,1
264253,267,1
264253,1051,0
264253,2032,0
264253,194,1
264253,529,0
264253,21,0
264253,104,1
264253,519,1
264253,710,1
264253,2034,0
264253,1370,1
264253,2841,1
264253,436,0
264253,894,1
264253,582,1
264253,925,1
264253,1707,1
264253,263,1
264253,1369,1
264253,513,1
264253,223,1
264253,459,0
264253,266,1
264253,821,1
264253,45,1
264253,222,1
264253,429,0
264253,543,1
264253,492,0
264253,203,1
264253,1393,1
264253,841,1
264253,2402,0
264253,1293,0
264253,1422,1
264253,752,1
264253,1742,1
264253,2706,1
264253,1386,1
264253,959,1
264253,449,1
264253,228,1
264253,2301,1
264253,2268,1
264253,2269,1
264253,2263,1
264253,94,1
264253,2045,1
264253,219,1
264253,903,0
264253,736,1
264253,1101,1
264253,158,0
264253,804,1
264253,766,1
264253,1779,1
264253,591,1
264253,673,1
264253,2842,0
264253,2624,1
264253,521,1
264253,2794,1
264253,613,0
264253,774,1
264253,713,1
264253,1424,1
264253,1014,0
264253,958,0
264253,1009,1
264253,225,1
264253,1178,1
264253,1197,1
264253,937,1
264253,682,1
264253,2608,1
264253,855,1
264253,2664,1
264253,534,0
264253,995,1
264253,1113,1
264253,546,1
264253,14,1
264253,823,1
264253,812,1
264253,819,1
264253,638,1
264253,1201,1
264253,955,1
264253,1365,1
264253,2290,0
264253,1769,1
264253,91,1
264253,660,1
264253,1825,0
264253,191,1
264253,929,1
264253,866,0
264253,1107,1
264253,718,1
264253,696,1
264253,57,0
264253,1811,1
264253,92,0
264253,127,1
264253,1767,1
264253,858,1
264253,2490,1
264253,501,0
264253,2409,0
264253,580,0
264253,639,0
264253,717,1
264253,2623,0
264253,918,0
264253,902,1
264253,790,1
264253,668,1
264253,728,1
264253,721,1
264253,1491,1
264253,911,1
264253,1399,1
264253,785,1
264253,1545,0
264253,786,1
264253,698,1
264253,330,0
264253,801,0
264253,326,1
264253,762,1
264253,1448,1
264253,1150,1
264253,884,1
264253,920,1
264253,2421,1
264253,2843,0
264253,313,1
264253,1414,0
264253,206,1
264253,900,1
264253,2322,1
264253,183,0
264253,1180,1
264253,1847,0
264253,1060,0
264253,1032,0
264253,1265,1
264253,371,0
264253,2325,1
264253,1794,1
264253,110,0
264253,727,0
264253,729,1
264253,2057,1
264253,1337,1
264253,243,1
264253,149,1
264253,2619,1
264253,443,1
264253,1005,1
264253,1993,1
264253,579,0
264253,835,1
264253,1568,1
264253,533,0
264253,2403,1
264253,487,0
264253,1068,0
264253,760,0
264253,747,1
264253,686,1
264253,2205,1
264253,1653,1
264253,813,1
264253,799,1
264253,522,1
264253,1818,1
264253,1962,1
264253,2844,1
264253,1792,1
264253,870,1
264253,2198,1
264253,723,1
264253,1099,0
264253,2845,0
264253,133,1
264253,1021,0
264253,1782,1
264253,1765,1
264253,748,1
264253,86,1
264253,261,1
264253,185,1
264253,1116,1
264253,996,0
264253,2288,1
264253,974,1
264253,484,1
264253,595,0
264253,56,0
264253,868,1
264253,2060,0
264253,67,0
264253,2173,0
264253,796,1
264253,1079,0
264253,1027,1
264253,1230,1
264253,144,0
264253,325,1
264253,2531,1
264253,1288,0
264253,359,1
264253,2075,1
264253,1953,1
264253,1024,0
264253,114,0
264253,1773,1
264253,715,1
264253,730,0
264253,444,1
264253,148,1
264253,87,1
264253,876,1
264253,430,1
264253,1990,1
264253,210,1
264253,691,1
264253,2038,0
264253,1861,1
264253,1405,1
264253,809,0
264253,1648,1
264253,252,0
264253,531,1
264253,504,1
264253,558,1
264253,2781,1
264253,857,1
264253,795,0
264253,1003,1
264253,1561,0
264253,423,1
264253,2265,1
264253,1029,1
264253,1831,1
264253,881,0
264253,103,0
264253,255,1
264253,343,1
264253,1826,1
264253,1417,1
264253,650,0
264253,859,1
264253,1053,1
264253,930,1
264253,609,0
264253,281,1
264253,1023,1
264253,700,1
264253,830,1
264253,1759,0
264253,80,1
264253,987,0
264253,2019,1
264253,1789,1
264253,1006,1
264253,1396,1
264253,1195,0
264253,1427,1
264253,1224,1
264253,102,0
264253,825,1
264253,783,1
264253,62,1
264253,952,1
264253,201,1
264253,79,0
264253,2425,1
264253,488,0
264253,689,0
264253,2130,1
264253,854,1
264253,303,1
264253,1017,1
264253,890,1
264253,2782,1
264253,52,1
264253,276,1
264253,979,0
264253,1830,0
264253,1281,0
264253,2628,1
264253,981,1
264253,2703,1
264253,1472,1
264253,842,0
264253,2123,0
264253,1047,1
264253,1100,0
264253,917,1
264253,927,1
264253,989,1
264253,384,1
264253,2760,0
264253,1704,1
264253,976,1
264253,1784,1
264253,659,0
264253,2074,0
264253,2148,0
264253,1891,1
264253,2061,0
264253,1790,1
264253,977,0
264253,1305,1
264253,719,1
264253,2,1
264253,683,0
264253,805,0
264253,934,1
264253,688,1
264253,1474,1
264253,899,1
264253,498,0
264253,141,1
264253,605,1
264253,515,0
264253,448,1
264253,1797,1
264253,2846,1
264253,777,0
264253,922,0
264253,946,0
264253,940,1
264253,2786,1
264253,284,1
264253,1455,1
264253,1155,1
264253,810,1
264253,2847,1
264253,912,1
264253,861,1
264253,2774,0
264253,1162,1
264253,1050,0
264253,951,1
264253,1817,0
264253,1315,0
264253,1772,0
264253,1384,1
264253,1123,1
264253,948,1
264253,635,0
264253,1196,1
264253,1812,0
264253,1078,0
264253,754,1
264253,891,1
264253,953,1
264253,1234,0
264253,1822,1
264253,1673,1
264253,751,1
264253,1483,1
264253,726,1
264253,464,0
264253,767,1
264253,1031,0
264253,1493,1
264253,2311,1
264253,1249,0
264253,2272,0
264253,524,0
264253,1555,1
264253,743,0
264253,928,1
264253,772,1
264253,489,1
264253,1122,1
264253,63,0
264253,1012,1
264253,1408,1
264253,2174,1
264253,936,1
264253,792,1
264253,427,1
264253,2300,1
264253,1799,1
264253,10,1
264253,2848,0
264253,215,1
264253,1509,1
264253,2707,1
264253,2086,1
264253,2085,1
264253,1190,1
264253,856,1
264253,632,0
264253,1040,0
264253,1018,1
264253,950,1
264253,2439,1
264253,1603,0
264253,1623,1
264253,208,1
264253,1389,1
264253,465,0
264253,1295,1
264253,724,1
264253,583,1
264253,316,1
264253,1498,1
264253,1143,1
264253,933,1
264253,186,1
264253,663,1
264253,572,1
264253,2125,1
264253,2709,1
264253,1251,1
264253,1008,0
264253,765,0
264253,1783,1
264253,913,0
264253,1513,1
264253,714,1
264253,2004,1
264253,2087,0
264253,1860,1
264253,608,0
264253,895,1
264253,1752,0
264253,968,0
264253,2637,1
264253,972,1
264253,869,1
264253,681,1
264253,4,1
264253,1504,1
264253,1126,1
264253,561,0
264253,657,0
264253,1444,1
264253,758,1
264253,2634,1
264253,1810,0
264253,1478,1
264253,1423,1
264253,66,1
264253,711,0
264253,1037,1
264253,630,1
264253,655,0
264253,1908,1
264253,887,0
264253,1607,0
264253,170,1
264253,1658,1
264253,2317,1
264253,817,1
264253,1165,0
264253,892,0
264253,1139,1
264253,19,1
264253,652,1
264253,200,1
264253,707,1
264253,441,1
264253,490,1
264253,697,1
264253,984,1
264253,1663,0
264253,1136,1
264253,939,1
264253,926,1
264253,932,1
264253,1075,0
264253,2423,1
264253,1131,1
264253,722,1
264253,1045,0
264253,685,0
264253,312,0
264253,1052,0
264253,1019,1
264253,1519,1
264253,2790,1
264253,1160,1
264253,304,1
264253,69,1
264253,1231,0
264253,782,1
264253,454,1
264253,656,1
264253,975,1
264253,706,1
264253,2069,1
264253,310,0
264253,2704,1
264253,1096,1
264253,1550,1
264253,1089,1
264253,1157,1
264253,500,1
264253,2547,1
264253,2294,1
264253,346,1
264253,2216,1
264253,1581,0
264253,2849,1
264253,769,1
264253,38,0
264253,365,1
264253,540,0
264253,1098,1
264253,58,1
264253,2552,1
264253,2026,1
264253,2850,1
264253,2679,0
264253,1175,1
264253,1524,1
264253,1245,1
264253,1445,0
264253,475,1
264253,1000,1
264253,593,0
264253,1188,1
264253,865,1
264253,1164,1
264253,2851,1
264253,1836,1
264253,935,1
264253,1354,0
264253,1038,1
264253,2852,1
264253,1280,1
264253,1093,1
264253,1148,1
264253,412,0
264253,2336,1
264253,1664,0
264253,1090,1
264253,780,0
264253,2190,0
264253,645,1
264253,569,1
264253,1046,1
264253,1055,1
264253,128,1
264253,1453,1
264253,2320,1
264253,2054,0
264253,791,1
264253,1520,1
264253,269,1
264253,1153,1
264253,828,1
264253,1070,1
264253,1394,0
264253,364,0
264253,814,1
264253,1344,0
264253,880,1
264253,1128,1
264253,305,0
264253,2252,0
264253,1501,1
264253,2106,1
264253,1571,1
264253,1059,0
264253,2122,0
264253,1192,1
264253,916,1
264253,6,1
264253,512,1
264253,331,1
264253,2307,0
264253,2551,0
264253,483,0
264253,1127,1
264253,1573,0
264253,2853,1
264253,1686,1
264253,680,1
264253,287,1
264253,1193,1
264253,886,0
264253,931,1
264253,253,1
264253,2854,1
264253,1436,1
264253,1724,0
264253,1862,1
264253,1124,0
264253,787,1
264253,1787,1
264253,2203,1
264253,2855,1
264253,2243,1
264253,2334,0
264253,1232,1
264253,1523,1
264253,48,1
264253,2856,1
264253,1239,1
264253,2638,1
264253,1081,0
264253,2338,1
264253,1813,1
264253,1733,1
264253,986,1
264253,2090,1
264253,247,0
264253,2639,1
264253,2145,0
264253,1878,1
264253,1596,1
264253,2857,1
264253,367,1
264253,2858,1
264253,204,0
264253,1503,0
264253,2859,1
264253,2860,0
264253,2861,0
264253,2655,1
264256,211,0
264256,926,0
264256,642,0
264256,405,0
264256,669,0
264256,417,0
264256,521,0
264256,958,0
264256,233,0
264256,2226,0
264270,210,0
264270,67,0
264270,821,0
264270,2574,0
264271,509,0
264271,424,0
264271,1761,0
264271,427,1
264271,696,0
264271,45,0
264272,22,1
264272,143,1
264272,267,1
264272,84,0
264272,2174,0
264272,83,1
264272,46,0
264272,18,1
264272,417,1
264272,194,1
264275,274,0
264275,1901,1
264275,1664,0
264275,481,0
264275,392,0
264276,35,0
264276,83,0
264276,134,0
264276,394,0
264287,667,0
264287,992,0
264287,2804,0
264287,1431,0
264304,588,0
264304,1080,1
264304,805,0
264304,2602,0
264304,187,0
264304,923,1
264304,1214,1
264304,193,0
264304,262,0
264304,1400,1
264314,1219,0
264314,822,0
264314,2089,0
264314,172,0
264314,1558,0
264314,1759,0
264324,1037,0
264324,274,0
264324,1566,0
264324,481,0
264347,611,0
264347,774,0
264347,1119,1
264347,1654,1
264347,769,1
264347,621,0
264347,1728,0
264347,2260,0
264347,22,1
264347,703,0
264350,35,1
264350,83,1
264350,134,1
264350,394,0
264350,41,1
264350,14,1
264360,934,0
264360,1093,0
264360,1743,0
264360,426,0
264372,926,0
264372,642,1
264372,405,1
264372,2244,1
264372,2007,1
264372,618,1
264372,907,0
264372,8,1
264372,301,0
264372,558,0
264396,211,0
264396,763,0
264396,225,0
264396,548,0
264420,233,0
264420,470,0
264420,182,0
264420,2786,0
264422,187,0
264422,763,0
264422,1679,0
264422,164,0
264451,166,1
264451,76,0
264451,212,0
264451,736,1
264451,2165,1
264451,1561,1
264451,245,1
264451,423,1
264451,659,1
264451,392,1
264460,470,0
264460,85,0
264460,182,0
264460,2786,1
264460,2152,1
264460,116,0
264460,1298,0
264460,500,1
264460,547,0
264460,1133,0
264464,577,0
264464,680,0
264464,1050,0
264464,821,0
264467,1047,0
264467,976,0
264467,2263,0
264467,599,0
264504,262,0
264504,520,0
264504,594,0
264504,682,0
264513,1213,0
264513,346,0
264513,229,0
264513,2600,0
264532,470,0
264532,85,0
264532,182,0
264532,2786,0
264533,14,0
264533,992,0
264533,253,0
264533,2614,0
264539,926,1
264539,138,1
264539,452,1
264539,87,1
264539,257,1
264539,734,1
264539,65,0
264539,19,1
264539,192,1
264539,547,1
264566,783,0
264566,14,0
264566,2614,0
264566,650,0
264569,274,0
264569,1566,0
264569,1664,0
264569,481,0
264585,210,0
264585,424,0
264585,2508,0
264585,1668,0
264586,516,0
264586,95,0
264586,78,0
264586,30,0
264596,452,0
264596,123,1
264596,42,0
264596,1393,1
264596,346,0
264596,1047,0
264596,2393,1
264596,642,0
264596,1367,1
264596,19,0
264599,111,0
264599,789,0
264599,63,0
264599,642,1
264599,2388,1
264599,247,0
264599,1471,1
264599,660,1
264599,456,1
264599,218,1
264600,618,0
264600,263,0
264600,874,0
264600,480,1
264600,2020,0
264600,59,1
264600,717,0
264600,5,0
264600,686,0
264600,1056,0
264605,1092,0
264605,138,0
264605,2195,0
264605,241,1
264605,199,0
264605,726,0
264611,535,0
264611,626,0
264611,229,0
264611,596,0
264613,111,0
264613,2019,0
264613,63,0
264613,119,0
264614,562,1
264614,14,1
264614,2614,1
264614,650,1
264614,645,1
264614,263,0
264614,613,0
264614,899,0
264614,198,0
264614,187,1
264627,783,1
264627,2411,0
264627,244,1
264627,670,1
264627,426,1
264627,843,1
264627,880,1
264627,1107,1
264627,1075,1
264627,512,1
264665,783,0
264665,14,0
264665,2614,0
264665,650,0
264670,110,0
264670,182,0
264670,548,0
264670,576,0
264678,14,0
264678,992,1
264678,253,0
264678,2614,1
264678,434,0
264678,972,0
264678,327,0
264678,841,1
264678,29,1
264678,881,0
264680,470,0
264680,85,0
264680,182,0
264680,2786,0
264689,151,0
264689,516,0
264689,30,0
264689,2017,0
264720,232,0
264720,801,0
264720,804,0
264720,2689,0
264726,35,0
264726,581,0
264726,817,0
264726,880,0
264776,483,0
264776,894,0
264776,550,0
264776,1179,0
264781,192,0
264781,232,0
264781,20,1
264781,483,1
264781,2770,1
264781,1187,0
264781,1709,1
264781,696,0
264781,837,1
264781,2394,1
264784,232,0
264784,1092,0
264784,801,0
264784,99,0
264790,85,1
264790,581,0
264790,1620,0
264790,2786,1
264790,223,0
264790,58,0
264790,565,1
264790,535,0
264790,7,1
264790,543,0
264799,667,0
264799,992,1
264799,2804,1
264799,1431,0
264799,2862,1
264799,1535,0
264799,587,0
264799,1583,0
264799,1028,1
264799,1364,1
264808,232,0
264808,801,0
264808,99,0
264808,894,0
264825,588,0
264825,1080,0
264825,805,0
264825,2602,0
264826,660,0
264826,1913,0
264826,274,1
264826,890,0
264826,394,1
264826,277,1
264826,548,1
264826,714,0
264826,540,1
264826,535,0
264827,535,1
264827,67,1
264827,821,0
264827,2574,0
264827,2794,1
264827,62,0
264827,146,0
264827,461,0
264827,174,0
264827,207,0
264845,210,0
264845,67,0
264845,821,0
264845,2574,0
264880,1899,0
264880,303,0
264880,620,1
264880,2180,1
264880,1368,1
264880,262,0
264880,768,1
264880,192,0
264880,1144,0
264880,1455,1
264891,35,0
264891,83,0
264891,134,0
264891,394,0
264891,41,1
264891,14,0
264891,56,1
264891,174,0
264891,175,0
264891,2152,0
264905,95,0
264905,78,0
264905,30,1
264905,433,0
264905,483,1
264905,1299,0
264905,687,0
264905,1157,0
264905,1811,0
264905,1180,0
264930,1351,0
264930,663,0
264930,433,0
264930,2599,1
264930,221,0
264930,2252,0
264942,144,0
264942,119,0
264942,324,0
264942,1668,0
264979,543,0
264979,584,0
264979,1032,0
264979,635,0
264989,85,0
264989,581,0
264989,1620,0
264989,2786,0
264995,584,0
264995,745,0
264995,885,0
264995,278,0
265003,417,0
265003,422,0
265003,474,0
265003,1925,1
265003,2794,0
265004,151,0
265004,516,0
265004,30,0
265004,2017,0
265007,470,0
265007,85,0
265007,1620,0
265007,2786,0
265021,470,0
265021,1838,0
265021,1620,0
265021,2786,1
265021,223,0
265021,58,0
265021,2254,1
265021,467,0
265021,1376,1
265021,626,1
265031,1162,0
265031,359,0
265031,489,0
265031,5,0
265035,95,0
265035,1351,0
265035,663,0
265035,433,0
265035,483,0
265035,1214,0
265045,783,0
265045,2411,0
265045,2614,0
265045,670,0
265068,1092,0
265068,138,0
265068,2195,1
265068,241,1
265068,199,1
265068,726,0
265068,2019,0
265068,58,0
265068,1043,0
265068,165,0
265084,574,0
265084,535,0
265084,238,0
265084,601,0
265101,95,1
265101,78,0
265101,663,0
265101,433,1
265101,483,1
265101,30,0
265101,1710,1
265101,2863,0
265101,313,0
265101,584,0
265103,667,0
265103,934,0
265103,1093,0
265103,426,0
265142,95,0
265142,78,0
265142,30,1
265142,433,0
265142,483,0
265142,1299,0
265157,105,0
265157,198,0
265157,207,0
265157,181,0
265163,483,0
265163,894,0
265163,500,0
265163,1179,0
265175,105,1
265175,198,1
265175,207,1
265175,49,1
265175,84,0
265175,269,1
265175,63,1
265175,182,1
265175,417,1
265175,220,1
265186,584,1
265186,999,1
265186,233,1
265186,843,1
265186,714,1
265186,1133,0
265202,516,0
265202,95,0
265202,78,0
265202,663,0
265205,210,0
265205,67,0
265205,821,0
265205,2574,0
265210,543,0
265210,710,0
265210,110,0
265210,635,0
265237,185,0
265237,907,0
265237,209,0
265237,210,0
265239,255,0
265239,379,1
265239,242,1
265239,487,1
265239,175,1
265239,236,1
265239,138,1
265239,260,1
265239,1934,1
265239,515,1
265240,584,0
265240,999,0
265240,233,0
265240,843,0
265250,693,0
265250,926,0
265250,887,0
265250,1448,0
265257,1920,1
265257,64,0
265257,1106,1
265257,408,0
265257,1665,0
265257,77,1
265257,2044,1
265257,659,1
265257,720,1
265257,233,1
265261,535,1
265261,487,0
265261,67,0
265261,2574,0
265261,2794,1
265261,62,0
265261,639,1
265261,1666,1
265261,2558,1
265261,1273,1
265265,507,0
265265,577,0
265265,700,0
265265,1482,0
265272,774,0
265272,1357,0
265272,2012,0
265272,205,0
265273,898,0
265273,2392,0
265273,926,0
265273,98,0
265276,228,1
265276,138,0
